56.7241 212 212 2 2 3
56.7149 212.135 212.135 2 2 3
56.7103 212.202 212.202 2 2 3
56.7057 212.269 212.269 2 2 3
56.7011 212.337 212.337 2 2 3
56.6964 212.404 212.404 2 2 3
56.6918 212.471 212.471 2 2 3
56.6871 212.539 212.539 2 2 3
56.6824 212.606 212.606 2 2 3
56.6778 212.674 212.674 2 2 3
56.6731 212.741 212.741 2 2 3
56.6684 212.809 212.809 2 2 3
56.6637 212.876 212.876 2 2 3
56.659 212.944 212.944 2 2 3
56.6543 213.011 213.011 2 2 3
56.6496 213.079 213.079 2 2 3
56.6448 213.146 213.146 2 2 3
56.6401 213.214 213.214 2 2 3
56.6353 213.281 213.281 2 2 3
56.6306 213.349 213.349 2 2 3
56.6258 213.417 213.417 2 2 3
56.621 213.484 213.484 2 2 3
56.6163 213.552 213.552 2 2 3
56.6115 213.62 213.62 2 2 3
56.6067 213.687 213.687 2 2 3
56.6019 213.755 213.755 2 2 3
56.597 213.823 213.823 2 2 3
56.5922 213.89 213.89 2 2 3
56.5874 213.958 213.958 2 2 3
56.5825 214.026 214.026 2 2 3
56.5777 214.094 214.094 2 2 3
56.5728 214.161 214.161 2 2 3
56.5679 214.229 214.229 2 2 3
56.5631 214.297 214.297 2 2 3
56.5582 214.365 214.365 2 2 3
56.5533 214.433 214.433 2 2 3
56.5484 214.5 214.5 2 2 3
56.5435 214.568 214.568 2 2 3
56.5386 214.636 214.636 2 2 3
56.5336 214.704 214.704 2 2 3
56.5287 214.772 214.772 2 2 3
56.5237 214.84 214.84 2 2 3
56.5188 214.908 214.908 2 2 3
56.5138 214.976 214.976 2 2 3
56.5089 215.044 215.044 2 2 3
56.5039 215.112 215.112 2 2 3
56.4989 215.18 215.18 2 2 3
56.4939 215.248 215.248 2 2 3
56.4889 215.316 215.316 2 2 3
56.4839 215.384 215.384 2 2 3
56.4788 215.452 215.452 2 2 3
56.4738 215.52 215.52 2 2 3
56.4688 215.588 215.588 2 2 3
56.4637 215.656 215.656 2 2 3
56.4587 215.724 215.724 2 2 3
56.4536 215.792 215.792 2 2 3
56.4485 215.86 215.86 2 2 3
56.4434 215.929 215.929 2 2 3
56.4383 215.997 215.997 2 2 3
56.4332 216.065 216.065 2 2 3
56.4281 216.133 216.133 2 2 3
56.423 216.201 216.201 2 2 3
56.4179 216.27 216.27 2 2 3
56.4128 216.338 216.338 2 2 3
56.4076 216.406 216.406 2 2 3
56.4025 216.474 216.474 2 2 3
56.3973 216.543 216.543 2 2 3
56.3921 216.611 216.611 2 2 3
56.3869 216.679 216.679 2 2 3
56.3818 216.748 216.748 2 2 3
56.3766 216.816 216.816 2 2 3
56.3714 216.884 216.884 2 2 3
56.3661 216.953 216.953 2 2 3
56.3609 217.021 217.021 2 2 3
56.3557 217.089 217.089 2 2 3
56.3505 217.158 217.158 2 2 3
56.3452 217.226 217.226 2 2 3
