140.197 212 212 2 2 3
140.204 212.135 212.135 2 2 3
140.208 212.202 212.202 2 2 3
140.212 212.269 212.269 2 2 3
140.216 212.337 212.337 2 2 3
140.22 212.404 212.404 2 2 3
140.224 212.471 212.471 2 2 3
140.227 212.539 212.539 2 2 3
140.231 212.606 212.606 2 2 3
140.235 212.674 212.674 2 2 3
140.239 212.741 212.741 2 2 3
140.243 212.809 212.809 2 2 3
140.246 212.876 212.876 2 2 3
140.25 212.944 212.944 2 2 3
140.254 213.011 213.011 2 2 3
140.258 213.079 213.079 2 2 3
140.261 213.146 213.146 2 2 3
140.265 213.214 213.214 2 2 3
140.269 213.281 213.281 2 2 3
140.273 213.349 213.349 2 2 3
140.276 213.417 213.417 2 2 3
140.28 213.484 213.484 2 2 3
140.284 213.552 213.552 2 2 3
140.287 213.62 213.62 2 2 3
140.291 213.687 213.687 2 2 3
140.295 213.755 213.755 2 2 3
140.298 213.823 213.823 2 2 3
140.302 213.89 213.89 2 2 3
140.305 213.958 213.958 2 2 3
140.309 214.026 214.026 2 2 3
140.313 214.094 214.094 2 2 3
140.316 214.161 214.161 2 2 3
140.32 214.229 214.229 2 2 3
140.323 214.297 214.297 2 2 3
140.327 214.365 214.365 2 2 3
140.33 214.433 214.433 2 2 3
140.334 214.5 214.5 2 2 3
140.337 214.568 214.568 2 2 3
140.341 214.636 214.636 2 2 3
140.344 214.704 214.704 2 2 3
140.348 214.772 214.772 2 2 3
140.351 214.84 214.84 2 2 3
140.355 214.908 214.908 2 2 3
140.358 214.976 214.976 2 2 3
140.362 215.044 215.044 2 2 3
140.365 215.112 215.112 2 2 3
140.369 215.18 215.18 2 2 3
140.372 215.248 215.248 2 2 3
140.375 215.316 215.316 2 2 3
140.379 215.384 215.384 2 2 3
140.382 215.452 215.452 2 2 3
140.386 215.52 215.52 2 2 3
140.389 215.588 215.588 2 2 3
140.392 215.656 215.656 2 2 3
140.396 215.724 215.724 2 2 3
140.399 215.792 215.792 2 2 3
140.402 215.86 215.86 2 2 3
140.406 215.928 215.928 2 2 3
140.409 215.997 215.997 2 2 3
140.412 216.065 216.065 2 2 3
140.416 216.133 216.133 2 2 3
140.419 216.201 216.201 2 2 3
140.422 216.269 216.269 2 2 3
140.425 216.338 216.338 2 2 3
140.429 216.406 216.406 2 2 3
140.432 216.474 216.474 2 2 3
140.435 216.543 216.543 2 2 3
140.438 216.611 216.611 2 2 3
140.442 216.679 216.679 2 2 3
140.445 216.747 216.747 2 2 3
140.448 216.816 216.816 2 2 3
140.451 216.884 216.884 2 2 3
140.454 216.953 216.953 2 2 3
140.458 217.021 217.021 2 2 3
140.461 217.089 217.089 2 2 3
140.464 217.158 217.158 2 2 3
140.467 217.226 217.226 2 2 3
140.47 217.295 217.295 2 2 3
140.473 217.363 217.363 2 2 3
140.476 217.432 217.432 2 2 3
